Iteration	Total_Timesteps	AverageReward	Time
480	1551425	-53.86217308973356	379.38477993011475
490	1563918	-47.556242743701816	382.11391282081604
500	1581000	-73.7900546387989	385.9170649051666
510	1594763	-61.18811758059775	389.13124895095825
520	1609197	-55.359706700848356	392.24326181411743
530	1622886	-69.55790604238811	395.40706300735474
540	1642774	-94.92176033158326	399.97923493385315
550	1656534	-51.93595825151684	403.02159881591797
560	1670273	-46.39303203220257	406.02090287208557
570	1690770	-65.1738980989483	410.45342087745667
580	1704890	-68.1220898499474	413.67093086242676
590	1719622	-70.48894090881642	417.1116018295288
600	1737447	-47.1585114771834	420.90599179267883
610	1753235	-46.40440888060237	424.3217899799347
620	1768757	-44.164440281423346	427.70888686180115
630	1782552	-54.90753549804257	430.93316984176636
640	1805307	-54.87596847750277	436.02766370773315
650	1829946	-40.01181110221717	441.25316286087036
660	1854552	-40.30669823298514	446.49725699424744
670	1874697	-36.05570407483547	450.80723690986633
680	1893548	-42.13265280356793	454.7983739376068
690	1911690	-35.48994325834243	458.6179988384247
700	1928197	-53.383405032030225	462.3267707824707
710	1945052	-34.727836513277474	465.95221495628357
720	1956943	-29.3640848910019	468.5335838794708
730	1970765	-33.5357607769977	471.4527397155762
740	1981491	-33.34108819884776	473.7905068397522
750	1993788	-24.833563386123966	476.419558763504
760	2008222	-27.615283461134883	479.53635573387146
770	2018627	-25.620925271535874	481.86253595352173
780	2034223	-28.12101688476142	485.1831259727478
790	2046570	-29.074717599287936	487.8698408603668
800	2061401	-29.421103664242377	491.07968187332153
810	2072603	-26.74804084020448	493.5353469848633
820	2082946	-28.35453857523898	495.80631279945374
830	2095691	-25.304140939816502	498.5371549129486
840	2110015	-24.903740896625806	501.5643229484558
850	2122390	-24.60917458317219	504.2063868045807
860	2133146	-30.55250725562733	506.56106996536255
870	2146695	-26.05717325366404	509.4534749984741
880	2161744	-30.145750897144623	512.7080020904541
890	2178232	-33.46294638168088	516.2553248405457
900	2188880	-34.773575506711886	518.5769317150116
910	2207906	-35.145284131449806	522.7132747173309
920	2229071	-32.92536795321445	527.2351198196411
930	2245143	-29.822300910769123	530.7165179252625
940	2256760	-30.114594113928188	533.221578836441
950	2268867	-27.844554543008122	535.8387808799744
960	2280635	-27.208573526997547	538.4009830951691
970	2289955	-25.77279750152138	540.4964029788971
980	2303349	-26.485736465401484	543.4472267627716
990	2311382	-25.03726433580658	545.2387368679047
1000	2324397	-24.697886590090565	548.122909784317
1010	2337876	-22.776333153179625	551.0699717998505
1020	2351291	-25.294090379459018	553.9929568767548
1030	2360494	-24.04177979254387	556.0653157234192
1040	2370317	-29.213072882171776	558.2441830635071
1050	2381799	-29.17050266224036	560.802934885025
1060	2392947	-27.395706496259628	563.3353908061981
1070	2403980	-26.64344545362628	565.8029587268829
1080	2415836	-28.52261813193729	568.4445519447327
1090	2427117	-29.796838796169567	570.9476978778839
1100	2435854	-28.48231027099182	572.9454028606415
1110	2446347	-23.613940675761377	575.2999930381775
1120	2459563	-27.71795346579922	578.2103879451752
1130	2468601	-27.64221954577706	580.2146019935608
1140	2479982	-27.278748658190597	582.7410800457001
1150	2490491	-29.1241303544178	585.0950608253479
1160	2500754	-27.27010382182563	587.3998908996582
1170	2509585	-29.495014099041605	589.4014000892639
1180	2520570	-24.14898118955148	591.7991847991943
1190	2533260	-22.16682306357982	594.6068859100342
1200	2545394	-24.278110430521696	597.3032629489899
1210	2554348	-24.798547860043058	599.3678269386292
1220	2562141	-23.237219265917584	601.1387119293213
1230	2573285	-20.399967448342917	603.5785238742828
1240	2586547	-25.880370238108256	606.4815039634705
1250	2595511	-25.619824476580753	608.4693899154663
1260	2605300	-24.298400971675452	610.7161977291107
1270	2616692	-25.352384449290028	613.227903842926
1280	2625753	-23.372112022105263	615.2742347717285
1290	2635084	-25.629859684952304	617.3712577819824
1300	2644234	-21.83881320167489	619.4402298927307
1310	2655602	-24.352908229506802	622.0155210494995
1320	2663213	-22.81622405088639	623.7693150043488
1330	2671049	-24.91674630443387	625.5545449256897
1340	2678591	-26.004206086001492	627.265960931778
1350	2685192	-21.512878349397184	628.7881119251251
1360	2695900	-20.065180821461112	631.2323849201202
1370	2704805	-21.528806983881687	633.2086730003357
1380	2714920	-20.873774203015845	635.4378049373627
1390	2725289	-22.238559273636852	637.7239618301392
1400	2730951	-19.14346568407898	639.0293889045715
1410	2746232	-20.083438173697647	642.3991348743439
1420	2754971	-22.400451879403896	644.3704540729523
1430	2767159	-20.92120449738588	647.0460689067841
1440	2776004	-22.398060898707403	649.0081038475037
1450	2787872	-20.993548008736262	651.5902388095856
1460	2802689	-19.74057096903422	654.7963509559631
1470	2819110	-19.40133979007703	658.3132748603821
1480	2840474	-20.161756469572744	662.903459072113
1490	2849305	-20.546238517286632	664.892306804657
1500	2860869	-22.980601047298524	667.4711439609528
1510	2871483	-20.113744602486705	669.858384847641
1520	2887295	-21.801541774623338	673.2867188453674
1530	2896847	-21.995379082596013	675.4338307380676
1540	2904592	-17.987591537367496	677.1670410633087
1550	2917833	-17.81121584222891	680.0344908237457
1560	2927290	-18.729430525134582	682.1301069259644
1570	2940266	-21.345932657700256	684.9616439342499
1580	2949455	-21.505395134559322	686.994961977005
1590	2961007	-23.55563509060994	689.5358309745789
1600	2974075	-22.404266705484297	692.4088959693909
1610	2981181	-19.54193978104393	694.0535678863525
1620	2996106	-22.053128029592028	697.3112139701843
1630	3007110	-22.133710567723796	699.6950149536133
1640	3025142	-19.75931595723647	703.5997397899628
1650	3037442	-21.548738777849334	706.2877569198608
1660	3051278	-20.54101319350873	709.3142557144165
1670	3074415	-19.618129006694893	714.2016739845276
1680	3084529	-22.577513212089947	716.3862369060516
1690	3098871	-24.491107413185205	719.4711499214172
1700	3104944	-20.025164356215186	720.8798887729645
1710	3116931	-19.037998949717803	723.5544939041138
1720	3129234	-19.7995711858512	726.1968948841095
1730	3145514	-19.652003701548168	729.6612207889557
1740	3162415	-22.933239284709288	733.2810497283936
1750	3175146	-24.53094665044481	736.0472300052643
1760	3183807	-23.2136872297604	738.0113389492035
1770	3197322	-21.73305004883606	740.9528210163116
1780	3209074	-20.764746820100903	743.5200598239899
1790	3219713	-19.256538897358567	745.808572769165
1800	3233924	-19.563320845156618	748.8803429603577
1810	3244079	-19.123224349438615	751.0789139270782
1820	3257841	-20.71344667242482	754.0979347229004
1830	3270432	-19.376691271382366	756.8728907108307
1840	3283434	-18.740282878507657	759.6596658229828
1850	3299389	-21.81011032523054	763.0950200557709
