Iteration	Total_Timesteps	AverageReward	Time
550	1842442	-44.52909991744284	446.2163951396942
560	1854991	-40.233539092027634	448.93986797332764
570	1867959	-36.15370047318991	451.7460491657257
580	1880521	-42.025711255257704	454.42135190963745
590	1896574	-68.60710576090631	458.06277298927307
600	1914204	-49.62270221455422	461.75526189804077
610	1928763	-49.19015750974141	464.8613429069519
620	1941285	-47.97205512697963	467.5284061431885
630	1957000	-44.50722618019206	470.8125560283661
640	1974702	-41.04431325898222	474.5451180934906
650	1983348	-60.396239784106946	476.6227719783783
660	1995652	-38.39186573595791	479.28455090522766
670	2008748	-38.39919024866439	482.0822060108185
680	2025112	-42.220252719456106	485.5267541408539
690	2037374	-39.9341172728103	488.11427211761475
700	2050939	-36.853713168406955	491.01044607162476
710	2064980	-33.210803653346055	493.9615559577942
720	2084161	-35.7582221283059	497.9868309497833
730	2099329	-41.00441233808965	501.18083000183105
740	2119850	-42.125610457561294	505.5102369785309
750	2133959	-40.74869260898099	508.51231694221497
760	2147128	-38.90074878254418	511.43008303642273
770	2159251	-40.40686859250969	514.0285251140594
780	2175615	-38.635727676284176	517.5225219726562
790	2186474	-76.99379536074042	520.4749360084534
800	2199402	-56.04757728853321	523.4548621177673
810	2214685	-34.23308418134263	526.7188670635223
820	2226838	-35.873090216099065	529.2878007888794
830	2239471	-36.96600789827087	532.007560968399
840	2252060	-74.26462237084203	535.0911440849304
850	2262442	-34.56722799932966	537.3208351135254
860	2276439	-37.50692302076538	540.3512630462646
870	2290323	-36.76080637568793	543.3102111816406
880	2302652	-39.55473812254279	545.9106287956238
890	2311407	-42.89568748579197	547.851194858551
900	2328325	-38.95515272335392	551.4025678634644
910	2341446	-40.12705919821848	554.2387158870697
920	2350783	-42.52445690984252	556.3473460674286
930	2362809	-35.979501689812615	558.9299850463867
940	2378190	-53.236130274333426	562.2331168651581
950	2387965	-38.01080482795919	564.35777592659
960	2397844	-67.06480048460622	566.729070186615
970	2408654	-42.66465793666366	569.0709669589996
980	2422625	-42.009813651983485	572.0673558712006
990	2435259	-40.57815596146293	574.76256108284
1000	2445913	-36.51112845366402	577.0661880970001
1010	2458767	-57.93341027857479	580.0135469436646
1020	2468526	-34.599707112241205	582.1400241851807
1030	2485007	-33.994860955427974	585.5995841026306
1040	2501521	-40.69691122101244	589.1595900058746
1050	2511851	-40.97068470359513	591.4182069301605
1060	2522609	-39.4244097042398	593.8048429489136
1070	2535245	-44.90508292909877	596.7079920768738
1080	2545366	-63.41981119107982	599.1961259841919
1090	2556130	-33.92567660858322	601.5382959842682
1100	2567377	-56.79999103070084	604.2152771949768
1110	2579392	-35.4037660405686	606.840255022049
1120	2594979	-33.82579016972542	610.2007079124451
1130	2605896	-30.866075490637908	612.5535590648651
1140	2620522	-33.40406718040456	615.7086851596832
1150	2635642	-82.62838106156245	619.2845430374146
1160	2646231	-64.6716574416775	621.8054599761963
1170	2655882	-41.00650836427491	623.9306480884552
1180	2664712	-35.59033985952513	625.8731920719147
1190	2676336	-32.94555759542852	628.3874680995941
1200	2686945	-32.95185567955391	630.7161870002747
1210	2699142	-38.714303026488174	633.4006369113922
1220	2709458	-34.71084219029118	635.6743240356445
1230	2721150	-32.7775424270267	638.1870720386505
1240	2732907	-33.32358084728476	640.7617201805115
1250	2746626	-35.84880217006455	643.748193025589
1260	2760533	-59.593463225838576	647.0097348690033
1270	2773869	-30.761533342306294	649.8462369441986
1280	2787706	-58.48295000128385	653.0371441841125
1290	2799927	-37.9150383934061	655.6681931018829
1300	2812864	-88.58189882360416	658.8067169189453
1310	2826837	-35.582195736281776	661.8510110378265
1320	2842899	-35.421947807990634	665.2179410457611
1330	2856027	-33.746591742228716	668.0285251140594
1340	2867708	-60.227135334272496	670.7272078990936
1350	2878324	-62.1546974292294	673.227254152298
1360	2891964	-41.15963091603554	676.1987609863281
1370	2900632	-39.559192279216816	678.1269698143005
1380	2913916	-41.56660723068191	680.9682109355927
1390	2926268	-104.60501470992713	684.0368881225586
1400	2939848	-40.782002500201685	686.9759500026703
1410	2954015	-72.2363128306969	690.1890208721161
1420	2972159	-37.42845205239615	694.0195121765137
1430	2987727	-42.45615161029094	697.2925169467926
1440	3000946	-46.96160255276593	700.1825630664825
1450	3013211	-66.20845125009448	702.9859998226166
1460	3026751	-39.73668126630844	705.9630200862885
1470	3037371	-82.01882362597988	708.4359259605408
1480	3047963	-35.80553272932664	710.7344589233398
1490	3058638	-40.36858097376862	713.0479629039764
1500	3070988	-62.0747768915616	715.9226830005646
1510	3084616	-47.9342470555238	718.9011828899384
1520	3094928	-39.53346271805969	721.1548309326172
1530	3102997	-77.87259295286832	723.158812046051
1540	3111911	-45.36101362289719	725.1906371116638
1550	3120404	-41.7504105633725	727.0746848583221
1560	3132616	-37.757786084318475	729.7424809932709
1570	3141025	-41.228756926347195	731.6491332054138
1580	3154523	-35.03009365284041	734.551882982254
1590	3166226	-40.87456710076407	737.115443944931
1600	3174785	-41.21102562903111	739.0415229797363
1610	3185654	-39.774980194260394	741.4773299694061
1620	3197976	-80.87112055267576	744.3408761024475
1630	3211211	-48.378978416272254	747.2763180732727
1640	3223809	-36.72866768674112	750.0458409786224
1650	3233341	-85.51238047750894	752.3561789989471
1660	3246661	-38.748904211529094	755.2626938819885
1670	3257145	-87.18050036177969	757.7571878433228
1680	3266965	-37.11761760075165	759.8949830532074
1690	3275638	-35.10262617392941	761.8098728656769
1700	3288460	-39.14955105006874	764.6095728874207
1710	3299209	-39.298229814912105	767.0183098316193
